Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
MALVITO,390,9,-,-,-
MANDATORICCIO,583,-,-,-,-
MANGONE,559,-,-,-,-
MARANO MARCHESATO,1131,8,-,-,-
MARANO PRINCIPATO,856,-,-,-,-
MARZI,266,-,-,-,-
MENDICINO,3038,10,-,-,-
MONGRASSANO,527,6,-,-,-
MONTALTO UFFUGO,7654,29,-,-,-
MONTEGIORDANO,411,-,-,-,-
MORANO CALABRO,515,11,-,-,-
MORMANNO,280,11,-,-,-
MOTTAFOLLONE,219,-,-,-,-
NOCARA,51,-,-,-,-
ORIOLO,159,-,-,-,-
ORSOMARSO,272,-,-,-,-
PALUDI,237,-,-,-,-
PANETTIERI,39,-,-,-,-
PAOLA,4064,37,-,-,-
PAPASIDERO,42,-,-,-,-
PARENTI,590,-,-,-,-
PATERNO CALABRO,459,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,404,-,-,-,-
PIETRAFITTA,234,-,-,-,-
PIETRAPAOLA,312,-,-,-,-
PLATACI,96,-,-,-,-
PRAIA A MARE,1214,7,-,-,-
RENDE,13081,61,-,-,-
ROCCA IMPERIALE,375,-,-,-,-
ROGGIANO GRAVINA,1575,18,-,-,-
ROGLIANO,1618,12,-,-,-
ROSE,1273,9,-,-,-
ROSETO CAPO SPULICO,206,-,-,-,-
ROTA GRECA,260,-,-,-,-
ROVITO,539,-,-,-,-
SAN BASILE,149,-,-,-,-
SAN BENEDETTO ULLANO,298,-,-,-,-
SAN COSMO ALBANESE,203,6,-,-,-
SAN DEMETRIO CORONE,753,-,-,-,-
SAN DONATO DI NINEA,303,-,-,-,-
SAN FILI,609,6,-,-,-
SAN GIORGIO ALBANESE,407,6,-,-,-
SAN GIOVANNI IN FIORE,4382,34,-,-,-
SAN LORENZO BELLIZZI,80,-,-,-,-
SAN LORENZO DEL VALLO,567,-,-,-,-
SAN LUCIDO,1166,11,-,-,-
SAN MARCO ARGENTANO,1903,7,-,-,-
SAN MARTINO DI FINITA,278,-,-,-,-
SAN NICOLA ARCELLA,314,-,-,-,-
SAN PIETRO IN AMANTEA,148,-,-,-,-
SAN PIETRO IN GUARANO,1266,10,-,-,-
SAN SOSTI,456,7,-,-,-
SAN VINCENZO LA COSTA,783,-,-,-,-
SANGINETO,177,-,-,-,-
SANTA CATERINA ALBANESE,133,-,-,-,-
SANTA DOMENICA TALAO,82,-,-,-,-
SANTA MARIA DEL CEDRO,883,-,-,-,-
SANTA SOFIA D'EPIRO,351,7,-,-,-
SANT'AGATA DI ESARO,133,-,-,-,-
SANTO STEFANO DI ROGLIANO,727,-,-,-,-
SARACENA,982,8,-,-,-
SCALA COELI,65,6,-,-,-
SCALEA,2391,10,-,-,-
SCIGLIANO,235,-,-,-,-
SERRA D'AIELLO,181,-,-,-,-
SPEZZANO ALBANESE,1389,22,-,-,-
SPEZZANO DELLA SILA,1106,16,-,-,-
TARSIA,487,-,-,-,-
TERRANOVA DA SIBARI,1085,14,-,-,-
TERRAVECCHIA,115,-,-,-,-
TORANO CASTELLO,1057,22,-,-,-
TORTORA,1031,9,-,-,-
TREBISACCE,2102,18,-,-,-
VACCARIZZO ALBANESE,271,-,-,-,-
VERBICARO,324,7,-,-,-
VILLAPIANA,914,-,-,-,-
ZUMPANO,886,-,-,-,-
