Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
PARENTI,583,-,-,-,-
PATERNO CALABRO,443,-,-,-,-
PEDIVIGLIANO,212,-,-,-,-
PIANE CRATI,372,-,-,-,-
PIETRAFITTA,225,-,-,-,-
PIETRAPAOLA,292,-,-,-,-
PLATACI,95,-,-,-,-
PRAIA A MARE,1150,7,-,-,-
RENDE,12235,57,-,-,-
ROCCA IMPERIALE,373,-,-,-,-
ROGGIANO GRAVINA,1533,18,-,-,-
ROGLIANO,1549,11,-,-,-
ROSE,1231,8,-,-,-
ROSETO CAPO SPULICO,200,-,-,-,-
ROTA GRECA,251,-,-,-,-
ROVITO,525,-,-,-,-
SAN BASILE,140,-,-,-,-
SAN BENEDETTO ULLANO,290,-,-,-,-
SAN COSMO ALBANESE,199,6,-,-,-
SAN DEMETRIO CORONE,690,-,-,-,-
SAN DONATO DI NINEA,286,-,-,-,-
SAN FILI,577,6,-,-,-
SAN GIORGIO ALBANESE,397,6,-,-,-
SAN GIOVANNI IN FIORE,4234,34,-,-,-
SAN LORENZO BELLIZZI,79,-,-,-,-
SAN LORENZO DEL VALLO,545,-,-,-,-
SAN LUCIDO,1144,10,-,-,-
SAN MARCO ARGENTANO,1815,7,-,-,-
SAN MARTINO DI FINITA,262,-,-,-,-
SAN NICOLA ARCELLA,299,-,-,-,-
SAN PIETRO IN AMANTEA,133,-,-,-,-
SAN PIETRO IN GUARANO,1181,10,-,-,-
SAN SOSTI,440,7,-,-,-
SAN VINCENZO LA COSTA,721,-,-,-,-
SANGINETO,172,-,-,-,-
SANTA CATERINA ALBANESE,132,-,-,-,-
SANTA DOMENICA TALAO,80,-,-,-,-
SANTA MARIA DEL CEDRO,861,-,-,-,-
SANTA SOFIA D'EPIRO,326,7,-,-,-
SANT'AGATA DI ESARO,131,-,-,-,-
SANTO STEFANO DI ROGLIANO,678,-,-,-,-
SARACENA,927,6,-,-,-
SCALA COELI,42,-,-,-,-
SCALEA,2323,8,-,-,-
SCIGLIANO,224,-,-,-,-
SERRA D'AIELLO,170,-,-,-,-
SPEZZANO ALBANESE,1350,21,-,-,-
SPEZZANO DELLA SILA,1090,16,-,-,-
TARSIA,442,-,-,-,-
TERRANOVA DA SIBARI,1065,14,-,-,-
TERRAVECCHIA,104,-,-,-,-
TORANO CASTELLO,1021,20,-,-,-
TORTORA,977,9,-,-,-
TREBISACCE,2010,16,-,-,-
VACCARIZZO ALBANESE,258,-,-,-,-
VERBICARO,307,6,-,-,-
VILLAPIANA,882,-,-,-,-
ZUMPANO,843,-,-,-,-
