Comune,Casi da inizio pandemia,Deceduti da inizio pandemia,Attuali ricoverati in rianimazione,Attuali ricoverati in altri reparti,In isolamento domiciliare ultimi 30gg
GUARDIA PIEMONTESE,356,-,-,-,-
LAGO,539,-,-,-,-
LAINO BORGO,411,-,-,-,-
LAINO CASTELLO,163,-,-,-,-
LAPPANO,169,-,-,-,-
LATTARICO,944,6,-,-,-
LONGOBARDI,470,21,-,-,-
LONGOBUCCO,702,-,-,-,-
LUNGRO,333,6,-,-,-
LUZZI,2049,17,-,-,-
MAIERA',195,-,-,-,-
MALITO,144,-,-,-,-
MALVITO,274,8,-,-,-
MANDATORICCIO,513,-,-,-,-
MANGONE,456,-,-,-,-
MARANO MARCHESATO,896,8,-,-,-
MARANO PRINCIPATO,656,-,-,-,-
MARZI,217,-,-,-,-
MENDICINO,2319,9,-,-,-
MONGRASSANO,427,6,-,-,-
MONTALTO UFFUGO,6104,25,-,-,-
MONTEGIORDANO,348,-,-,-,-
MORANO CALABRO,297,10,-,-,-
MORMANNO,242,9,-,-,-
MOTTAFOLLONE,150,-,-,-,-
NOCARA,42,-,-,-,-
ORIOLO,140,-,-,-,-
ORSOMARSO,232,-,-,-,-
PALUDI,183,-,-,-,-
PANETTIERI,38,-,-,-,-
PAOLA,3224,31,-,-,-
PAPASIDERO,35,-,-,-,-
PARENTI,536,-,-,-,-
PATERNO CALABRO,363,-,-,-,-
PEDIVIGLIANO,181,-,-,-,-
PIANE CRATI,316,-,-,-,-
PIETRAFITTA,196,-,-,-,-
PIETRAPAOLA,259,-,-,-,-
PLATACI,80,-,-,-,-
PRAIA A MARE,940,7,-,-,-
RENDE,9870,52,-,-,-
ROCCA IMPERIALE,344,-,-,-,-
ROGGIANO GRAVINA,1311,15,-,-,-
ROGLIANO,1322,11,-,-,-
ROSE,1035,8,-,-,-
ROSETO CAPO SPULICO,162,-,-,-,-
ROTA GRECA,197,-,-,-,-
ROVITO,451,-,-,-,-
SAN BASILE,118,-,-,-,-
SAN BENEDETTO ULLANO,264,-,-,-,-
SAN COSMO ALBANESE,179,6,-,-,-
SAN DEMETRIO CORONE,596,-,-,-,-
SAN DONATO DI NINEA,227,-,-,-,-
SAN FILI,493,6,-,-,-
SAN GIORGIO ALBANESE,295,-,-,-,-
SAN GIOVANNI IN FIORE,3765,33,-,-,-
SAN LORENZO BELLIZZI,70,-,-,-,-
SAN LORENZO DEL VALLO,432,-,-,-,-
SAN LUCIDO,862,9,-,-,-
SAN MARCO ARGENTANO,1537,7,-,-,-
SAN MARTINO DI FINITA,200,-,-,-,-
SAN NICOLA ARCELLA,265,-,-,-,-
SAN PIETRO IN AMANTEA,119,-,-,-,-
SAN PIETRO IN GUARANO,917,9,-,-,-
SAN SOSTI,331,7,-,-,-
SAN VINCENZO LA COSTA,587,-,-,-,-
SANGINETO,157,-,-,-,-
SANTA CATERINA ALBANESE,107,-,-,-,-
SANTA DOMENICA TALAO,74,-,-,-,-
SANTA MARIA DEL CEDRO,771,-,-,-,-
SANTA SOFIA D'EPIRO,247,7,-,-,-
SANT'AGATA DI ESARO,121,-,-,-,-
SANTO STEFANO DI ROGLIANO,565,-,-,-,-
SARACENA,792,6,-,-,-
SCALA COELI,38,-,-,-,-
SCALEA,2071,8,-,-,-
SCIGLIANO,166,-,-,-,-
SERRA D'AIELLO,139,-,-,-,-
SPEZZANO ALBANESE,1144,18,-,-,-
SPEZZANO DELLA SILA,868,14,-,-,-
TARSIA,391,-,-,-,-
TERRANOVA DA SIBARI,927,12,-,-,-
TERRAVECCHIA,87,-,-,-,-
TORANO CASTELLO,900,20,-,-,-
TORTORA,783,9,-,-,-
TREBISACCE,1674,15,-,-,-
VACCARIZZO ALBANESE,216,-,-,-,-
VERBICARO,220,6,-,-,-
VILLAPIANA,780,-,-,-,-
ZUMPANO,758,-,-,-,-
